,id,name_en,weapon_type_x,previous_en,category,rarity,attack,affinity,defense,element_hidden,element1,element1_attack,element2,element2_attack,elderseal,slot_1,slot_2,slot_3,kinsect_bonus,phial,phial_power,shelling,shelling_level,notes,ammo_config,skill,base_name_en,weapon_type_y,type,item1_name,item1_qty,item2_name,item2_qty,item3_name,item3_qty,item4_name,item4_qty,weapon_type,maxed,red,orange,yellow,green,blue,white,purple
1573,678,Proto Iron Axe II,switch-axe,Proto Iron Axe I,N/A,1,315,0,N/A,False,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Proto Iron Axe II,switch-axe,Upgrade,Iron Ore,2,N/A,N/A,N/A,N/A,N/A,N/A,switch-axe,False,80,70,30,70,0,0,0
1574,679,Proto Iron Axe III,switch-axe,Proto Iron Axe II,N/A,2,350,0,N/A,False,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Proto Iron Axe III,switch-axe,Upgrade,Earth Crystal,2,Machalite Ore,2.0,Iron Ore,5.0,N/A,N/A,switch-axe,False,60,70,30,90,0,0,0
1575,680,Improved Steel Axe I,switch-axe,Proto Iron Axe III,N/A,3,385,0,N/A,False,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,poison,300.0,N/A,N/A,N/A,N/A,N/A,Improved Steel Axe I,switch-axe,Upgrade,Dragonite Ore,2,Machalite Ore,5.0,Monster Bone M,2.0,N/A,N/A,switch-axe,False,70,50,80,100,0,0,0
1576,681,Improved Steel Axe II,switch-axe,Improved Steel Axe I,N/A,4,455,0,N/A,False,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,poison,300.0,N/A,N/A,N/A,N/A,N/A,Improved Steel Axe II,switch-axe,Upgrade,Monster Bone+,2,Dragonite Ore,5.0,Coral Crystal,2.0,Machalite Ore,10.0,switch-axe,False,60,50,80,110,0,0,0
1577,682,Improved Steel Axe III,switch-axe,Improved Steel Axe II,N/A,5,490,0,N/A,True,Poison,300.0,N/A,N/A,N/A,1,0,0,N/A,poison,300.0,N/A,N/A,N/A,N/A,N/A,Improved Steel Axe III,switch-axe,Upgrade,Carbalite Ore,8,Dragonite Ore,5.0,Dragonvein Crystal,2.0,N/A,N/A,switch-axe,False,90,50,50,80,80,0,0
1578,683,Perfected Alloy Axe I,switch-axe,Improved Steel Axe III,N/A,6,560,0,N/A,True,Poison,360.0,N/A,N/A,N/A,1,0,0,N/A,poison,420.0,N/A,N/A,N/A,N/A,N/A,Perfected Alloy Axe I,switch-axe,Upgrade,Fucium Ore,8,Carbalite Ore,5.0,Dragonite Ore,10.0,Dragonvein Crystal,3.0,switch-axe,False,70,50,50,80,100,0,0
1579,684,Perfected Alloy Axe II,switch-axe,Perfected Alloy Axe I,N/A,6,630,0,N/A,True,Poison,420.0,N/A,N/A,N/A,1,1,0,N/A,poison,420.0,N/A,N/A,N/A,N/A,N/A,Perfected Alloy Axe II,switch-axe,Upgrade,Elder Dragon Blood,2,Fucium Ore,13.0,Carbalite Ore,20.0,Firecell Stone,1.0,switch-axe,False,60,60,20,150,90,20,0
1580,2655,Chrome Machina I,switch-axe,Perfected Alloy Axe II,N/A,9,770,0,N/A,True,Poison,450.0,N/A,N/A,N/A,1,1,0,N/A,poison,480.0,N/A,N/A,N/A,N/A,N/A,Chrome Machina I,switch-axe,Create,Eltalite Ore,6,Carbalite Ore,10.0,Firecell Stone,2.0,Purecrystal,1.0,switch-axe,False,90,80,30,30,80,90,0
1581,2655,Chrome Machina I,switch-axe,Perfected Alloy Axe II,N/A,9,770,0,N/A,True,Poison,450.0,N/A,N/A,N/A,1,1,0,N/A,poison,480.0,N/A,N/A,N/A,N/A,N/A,Chrome Machina I,switch-axe,Upgrade,Eltalite Ore,2,Carbalite Ore,4.0,Spiritvein Crystal,2.0,Gracium,1.0,switch-axe,False,90,80,30,30,80,90,0
1582,2656,Chrome Machina II,switch-axe,Chrome Machina I,N/A,10,840,0,N/A,True,Poison,480.0,N/A,N/A,N/A,1,1,0,N/A,poison,480.0,N/A,N/A,N/A,N/A,N/A,Chrome Machina II,switch-axe,Upgrade,Monster Slogbone,3,Eltalite Ore,4.0,Meldspar Ore,2.0,Bathycite Ore,2.0,switch-axe,False,80,80,30,30,80,100,0
1583,2657,Chrome Machina III,switch-axe,Chrome Machina II,N/A,11,945,0,N/A,True,Poison,510.0,N/A,N/A,N/A,1,1,0,N/A,poison,540.0,N/A,N/A,N/A,N/A,N/A,Chrome Machina III,switch-axe,Upgrade,Pure Dragon Blood,3,Eltalite Ore,6.0,Meldspar Ore,3.0,Purecrystal,1.0,switch-axe,False,120,30,30,60,50,80,30
1584,2658,Blackwing Switch Axe I,switch-axe,Chrome Machina II,N/A,10,910,20,N/A,False,Poison,210.0,N/A,N/A,N/A,3,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Blackwing Switch Axe I,switch-axe,Upgrade,Garuga Shard,3,Garuga Silverpelt,4.0,Garuga Auricle,2.0,Fey Wyvern Gem,1.0,switch-axe,False,150,30,90,30,30,50,20
1585,2659,Blackwing Switch Axe II,switch-axe,Blackwing Switch Axe I,N/A,11,945,25,N/A,False,Poison,240.0,N/A,N/A,N/A,3,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Blackwing Switch Axe II,switch-axe,Upgrade,Scratched Shell,3,Garuga Fellwing,2.0,Fancy Beak,3.0,Large Wyvern Gem,1.0,switch-axe,False,150,30,90,30,30,50,20
1586,685,Nergal Gash,switch-axe,Perfected Alloy Axe I,N/A,7,665,0,N/A,False,Dragon,120.0,N/A,N/A,high,1,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Nergal Gash,switch-axe,Upgrade,Nergigante Talon,3,Nergigante Regrowth Plate,4.0,Nergigante Tail,2.0,Nergigante Carapace,2.0,switch-axe,True,120,120,40,50,70,0,0
1587,686,Dying Light,switch-axe,Nergal Gash,N/A,8,700,0,N/A,False,Dragon,150.0,N/A,N/A,high,1,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Dying Light,switch-axe,Upgrade,Xeno'jiiva Horn,2,Nergigante Horn+,5.0,Nergigante Talon,5.0,Nergigante Gem,1.0,switch-axe,True,110,120,40,50,80,0,0
1588,2660,Ruinous Light,switch-axe,Dying Light,N/A,12,1015,0,N/A,False,Dragon,210.0,N/A,N/A,high,1,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Ruinous Light,switch-axe,Upgrade,Annihilating Greathorn,3,Nergigante Hardclaw,4.0,Eternal Regrowth Plate,5.0,Large Elder Dragon Gem,1.0,switch-axe,True,80,30,30,110,40,110,0
1589,687,Glacial Axe I,switch-axe,Improved Steel Axe I,N/A,4,455,0,N/A,False,Ice,210.0,N/A,N/A,N/A,0,0,0,N/A,power element,N/A,N/A,N/A,N/A,N/A,N/A,Glacial Axe I,switch-axe,Upgrade,Legiana Claw,3,Legiana Scale,4.0,Frost Sac,2.0,N/A,N/A,switch-axe,False,60,50,80,110,0,0,0
1590,688,Glacial Axe II,switch-axe,Glacial Axe I,N/A,5,490,0,N/A,False,Ice,240.0,N/A,N/A,N/A,0,0,0,N/A,power element,N/A,N/A,N/A,N/A,N/A,N/A,Glacial Axe II,switch-axe,Upgrade,Paolumu Wing,4,Legiana Claw,4.0,Legiana Tail Webbing,3.0,Legiana Plate,1.0,switch-axe,False,100,50,50,80,70,0,0
1591,689,Frostreaver,switch-axe,Glacial Axe II,N/A,6,525,0,N/A,False,Ice,270.0,N/A,N/A,N/A,0,0,0,N/A,power element,N/A,N/A,N/A,N/A,N/A,N/A,Frostreaver,switch-axe,Upgrade,Legiana Claw+,3,Legiana Scale+,5.0,Legiana Wing,3.0,Freezer Sac,2.0,switch-axe,False,90,50,50,80,80,0,0
1592,690,Legia Frostreaver,switch-axe,Frostreaver,N/A,7,560,0,N/A,False,Ice,300.0,N/A,N/A,N/A,0,0,0,N/A,power element,N/A,N/A,N/A,N/A,N/A,N/A,Legia Frostreaver,switch-axe,Upgrade,Daora Claw+,2,Legiana Claw+,5.0,Legiana Hide+,3.0,Legiana Gem,1.0,switch-axe,False,130,30,60,80,40,60,0
1593,2661,Legia Frostreaver+,switch-axe,Legia Frostreaver,N/A,10,735,0,N/A,False,Ice,420.0,N/A,N/A,N/A,0,0,0,N/A,power element,N/A,N/A,N/A,N/A,N/A,N/A,Legia Frostreaver+,switch-axe,Upgrade,Legiana Hardclaw,2,Legiana Shard,3.0,Legiana Tail Webbing+,2.0,Frozen Bone,4.0,switch-axe,False,90,80,30,30,80,90,0
1594,2662,Hoarcry Frostreaver,switch-axe,Legia Frostreaver+,N/A,10,770,0,N/A,False,Ice,510.0,N/A,N/A,N/A,0,0,0,N/A,power element,N/A,N/A,N/A,N/A,N/A,N/A,Hoarcry Frostreaver,switch-axe,Upgrade,Obsidian Icetalon,2,Rimed Hide,5.0,Stark Wing,2.0,Cryo Sac,4.0,switch-axe,False,80,80,30,30,80,100,0
1595,2663,Hector Glacia,switch-axe,Hoarcry Frostreaver,N/A,11,840,0,N/A,False,Ice,540.0,N/A,N/A,N/A,0,0,0,N/A,power element,N/A,N/A,N/A,N/A,N/A,N/A,Hector Glacia,switch-axe,Upgrade,Velkhana Hardclaw,2,Obsidian Icetalon,4.0,Stark Wing,2.0,Legiana Mantle,1.0,switch-axe,False,60,20,30,90,90,70,40
1596,691,Thunder Axe I,switch-axe,Proto Iron Axe III,N/A,3,420,0,N/A,False,Thunder,90.0,N/A,N/A,N/A,0,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Thunder Axe I,switch-axe,Upgrade,Dragonite Ore,5,Tobi-Kadachi Electrode,1.0,Tobi-Kadachi Claw,2.0,Electro Sac,1.0,switch-axe,False,90,50,80,80,0,0,0
1597,692,Thunder Axe II,switch-axe,Thunder Axe I,N/A,4,490,0,N/A,False,Thunder,90.0,N/A,N/A,N/A,0,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Thunder Axe II,switch-axe,Upgrade,Monster Bone+,2,Tobi-Kadachi Electrode,2.0,Tobi-Kadachi Membrane,2.0,Coral Crystal,3.0,switch-axe,False,80,50,80,90,0,0,0
1598,693,Lightning Chopper I,switch-axe,Thunder Axe II,N/A,5,560,0,N/A,False,Thunder,120.0,N/A,N/A,N/A,1,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Lightning Chopper I,switch-axe,Create,Thunder Sac,4,Carbalite Ore,7.0,Tobi-Kadachi Scale+,3.0,Lightcrystal,1.0,switch-axe,False,110,50,80,100,10,0,0
1599,693,Lightning Chopper I,switch-axe,Thunder Axe II,N/A,5,560,0,N/A,False,Thunder,120.0,N/A,N/A,N/A,1,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Lightning Chopper I,switch-axe,Upgrade,Carbalite Ore,5,Tobi-Kadachi Scale+,4.0,Tobi-Kadachi Pelt+,3.0,Vespoid Innerwing,3.0,switch-axe,False,110,50,80,100,10,0,0
1600,694,Lightning Chopper II,switch-axe,Lightning Chopper I,N/A,6,595,0,N/A,False,Thunder,150.0,N/A,N/A,N/A,2,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Lightning Chopper II,switch-axe,Upgrade,Fucium Ore,5,Tobi-Kadachi Electrode+,2.0,Tobi-Kadachi Membrane,4.0,Thunder Sac,3.0,switch-axe,False,100,50,50,80,70,0,0
1601,695,Lightning Chopper III,switch-axe,Lightning Chopper II,N/A,6,630,0,N/A,False,Thunder,180.0,N/A,N/A,N/A,2,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Lightning Chopper III,switch-axe,Upgrade,Elder Dragon Blood,3,Tobi-Kadachi Electrode+,4.0,Tobi-Kadachi Claw+,6.0,Wyvern Gem,1.0,switch-axe,False,90,60,80,80,70,20,0
1602,2664,Lightning Chopper IV,switch-axe,Lightning Chopper III,N/A,9,700,0,N/A,False,Thunder,240.0,N/A,N/A,N/A,2,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Lightning Chopper IV,switch-axe,Upgrade,Tobi-Kadachi Hardclaw,1,Tobi-Kadachi Shard,2.0,Tobi-Kadachi Thickfur,2.0,Lightning Sac,1.0,switch-axe,False,110,80,30,30,80,70,0
1603,2665,Thundercleave I,switch-axe,Lightning Chopper IV,N/A,10,840,0,N/A,False,Thunder,300.0,N/A,N/A,N/A,2,0,0,N/A,power element,N/A,N/A,N/A,N/A,N/A,N/A,Thundercleave I,switch-axe,Upgrade,Zinogre Hardclaw,3,Zinogre Deathly Shocker,2.0,Zinogre Cortex,5.0,Lightning Sac,3.0,switch-axe,False,100,80,30,30,80,80,0
1604,2666,Thundercleave II,switch-axe,Thundercleave I,N/A,11,875,0,N/A,False,Thunder,420.0,N/A,N/A,N/A,2,1,0,N/A,power element,N/A,N/A,N/A,N/A,N/A,N/A,Thundercleave II,switch-axe,Upgrade,Zinogre Hardhorn,3,Zinogre Electrofur+,4.0,Fulgurbug,5.0,Zinogre Skymerald,1.0,switch-axe,False,130,30,90,30,30,70,20
1605,2667,Hidden Axe,switch-axe,Lightning Chopper IV,N/A,10,770,10,N/A,True,Poison,360.0,N/A,N/A,N/A,0,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Hidden Axe,switch-axe,Upgrade,Nargacuga Hardfang,2,Nargacuga Shard,3.0,Nargacuga Tailspear,2.0,Meldspar Ore,1.0,switch-axe,False,80,80,30,30,80,100,0
1606,2668,Hidden Axe+,switch-axe,Hidden Axe,N/A,10,805,15,N/A,True,Poison,450.0,N/A,N/A,N/A,0,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Hidden Axe+,switch-axe,Upgrade,Fulgur Anjanath Hardfang,2,Nargacuga Cutwing+,3.0,Nargacuga Lash,2.0,Nargacuga Mantle,1.0,switch-axe,False,70,80,30,30,80,110,0
1607,2669,Night's Crescent,switch-axe,Hidden Axe+,N/A,11,840,20,N/A,True,Poison,540.0,N/A,N/A,N/A,0,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Night's Crescent,switch-axe,Upgrade,Shadowpierce Fang,2,Nargacuga Cutwing+,4.0,Nargacuga Hardfang,4.0,Purecrystal,1.0,switch-axe,False,140,20,20,70,40,30,80
1608,2670,Datura Garden I,switch-axe,Lightning Chopper III,N/A,9,700,0,N/A,False,Poison,600.0,N/A,N/A,N/A,2,1,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Datura Garden I,switch-axe,Create,Pukei-Pukei Shard,6,Pukei-Pukei Fellwing,4.0,Deadly Poison Sac,4.0,Fey Wyvern Gem,1.0,switch-axe,False,70,80,30,30,80,110,0
1609,2670,Datura Garden I,switch-axe,Lightning Chopper III,N/A,9,700,0,N/A,False,Poison,600.0,N/A,N/A,N/A,2,1,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Datura Garden I,switch-axe,Upgrade,Pukei-Pukei Shard,3,Pukei-Pukei Fellwing,2.0,Deadly Poison Sac,2.0,Monster Toughbone,2.0,switch-axe,False,70,80,30,30,80,110,0
1610,2671,Datura Garden II,switch-axe,Datura Garden I,N/A,10,840,0,N/A,False,Poison,660.0,N/A,N/A,N/A,2,1,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Datura Garden II,switch-axe,Upgrade,Monster Slogbone,3,Rathian Surspike,2.0,Large Pukei-Pukei Sac,1.0,Pukei-Pukei Lash,1.0,switch-axe,False,120,30,30,60,50,60,50
1611,2672,Deep Lagoon I,switch-axe,Datura Garden I,N/A,9,770,0,N/A,False,Water,510.0,N/A,N/A,N/A,2,0,0,N/A,power element,N/A,N/A,N/A,N/A,N/A,N/A,Deep Lagoon I,switch-axe,Upgrade,Coral Pukei-Pukei Shard,3,Coral Pukei-Pukei Fellwing,2.0,Flood Sac,2.0,Bathycite Ore,2.0,switch-axe,False,70,80,30,30,80,110,0
1612,2673,Deep Lagoon II,switch-axe,Deep Lagoon I,N/A,10,840,0,N/A,False,Water,540.0,N/A,N/A,N/A,2,0,0,N/A,power element,N/A,N/A,N/A,N/A,N/A,N/A,Deep Lagoon II,switch-axe,Upgrade,Acidic Glavenus Hardfang,2,Monster Solidbone,3.0,Large Coral Pukei-Pukei Sac,1.0,Coral Pukei-Pukei Lash,1.0,switch-axe,False,120,30,30,60,50,60,50
1613,696,Motor Chopper I,switch-axe,Lightning Chopper I,N/A,6,630,0,30.0,False,Fire,120.0,N/A,N/A,N/A,1,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Motor Chopper I,switch-axe,Upgrade,Uragaan Jaw,1,Uragaan Scale+,6.0,Uragaan Carapace,4.0,Uragaan Marrow,1.0,switch-axe,False,90,50,50,80,80,0,0
1614,697,Motor Chopper II,switch-axe,Motor Chopper I,N/A,7,735,0,30.0,False,Fire,120.0,N/A,N/A,N/A,1,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Motor Chopper II,switch-axe,Upgrade,Teostra Carapace,4,Uragaan Jaw,2.0,Uragaan Scute,4.0,Uragaan Ruby,1.0,switch-axe,False,80,50,80,100,90,0,0
1615,2674,Gigan Motor I,switch-axe,Motor Chopper II,N/A,10,910,0,35.0,False,Fire,210.0,N/A,N/A,N/A,3,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Gigan Motor I,switch-axe,Upgrade,Uragaan Jaw+,1,Uragaan Shard,3.0,Uragaan Cortex,2.0,Meldspar Ore,2.0,switch-axe,False,110,50,50,80,110,0,0
1616,2675,Gigan Motor II,switch-axe,Gigan Motor I,N/A,10,1015,0,35.0,False,Fire,240.0,N/A,N/A,N/A,3,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Gigan Motor II,switch-axe,Upgrade,Acidic Glavenus Hardfang,2,Uragaan Jaw+,1.0,Uragaan Scute+,2.0,Uragaan Pallium,1.0,switch-axe,False,100,50,50,80,120,0,0
1617,2676,Rex Raider I,switch-axe,Motor Chopper II,N/A,10,875,-15,N/A,True,Blast,390.0,N/A,N/A,N/A,0,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Rex Raider I,switch-axe,Upgrade,Tigrex Hardclaw,3,Tigrex Shard,4.0,Monster Slogbone,3.0,Thick Bone,5.0,switch-axe,False,70,30,30,110,40,120,0
1618,2677,Rex Raider II,switch-axe,Rex Raider I,N/A,10,945,-15,N/A,True,Blast,420.0,N/A,N/A,N/A,1,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Rex Raider II,switch-axe,Upgrade,Blackcurl Stouthorn,1,Tigrex Hardfang,3.0,Tigrex Lash,2.0,Tigrex Mantle,1.0,switch-axe,False,50,30,30,110,40,140,0
1619,2678,Accursed Raider,switch-axe,Rex Raider I,N/A,11,980,-30,N/A,True,Sleep,270.0,N/A,N/A,N/A,1,0,0,N/A,exhaust,300.0,N/A,N/A,N/A,N/A,N/A,Accursed Raider,switch-axe,Upgrade,Brute Tigrex Hardclaw,3,Brute Tigrex Shard,5.0,Brute Tigrex Hardfang,2.0,Large Wyvern Gem,1.0,switch-axe,False,90,20,30,90,90,40,40
1620,698,Jagras Axe I,switch-axe,Proto Iron Axe II,N/A,2,385,0,N/A,False,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,exhaust,120.0,N/A,N/A,N/A,N/A,N/A,Jagras Axe I,switch-axe,Upgrade,Great Jagras Claw,1,Great Jagras Hide,1.0,Great Jagras Scale,3.0,Sharp Claw,1.0,switch-axe,False,60,70,30,90,0,0,0
1621,699,Jagras Axe II,switch-axe,Jagras Axe I,N/A,3,420,0,N/A,False,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,exhaust,120.0,N/A,N/A,N/A,N/A,N/A,Jagras Axe II,switch-axe,Upgrade,Great Jagras Claw,2,Great Jagras Mane,2.0,Coral Bone,2.0,Tzitzi-Ya-Ku Claw,3.0,switch-axe,False,70,50,80,100,0,0,0
1622,700,Jagras Axe III,switch-axe,Jagras Axe II,N/A,4,490,0,N/A,False,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,exhaust,150.0,N/A,N/A,N/A,N/A,N/A,Jagras Axe III,switch-axe,Upgrade,Monster Bone+,3,Great Jagras Scale,5.0,Great Jagras Claw,3.0,Great Jagras Mane,3.0,switch-axe,False,50,50,80,120,0,0,0
1623,701,Jagras Raider I,switch-axe,Jagras Axe III,N/A,5,560,0,N/A,True,Sleep,180.0,N/A,N/A,N/A,1,0,0,N/A,exhaust,180.0,N/A,N/A,N/A,N/A,N/A,Jagras Raider I,switch-axe,Create,Great Jagras Scale+,8,Great Jagras Claw+,6.0,Great Jagras Mane,8.0,Novacrystal,1.0,switch-axe,False,110,50,50,80,60,0,0
1624,701,Jagras Raider I,switch-axe,Jagras Axe III,N/A,5,560,0,N/A,True,Sleep,180.0,N/A,N/A,N/A,1,0,0,N/A,exhaust,180.0,N/A,N/A,N/A,N/A,N/A,Jagras Raider I,switch-axe,Upgrade,Great Jagras Scale+,6,Great Jagras Claw+,4.0,Great Jagras Mane,6.0,Piercing Claw,5.0,switch-axe,False,110,50,50,80,60,0,0
1625,702,Jagras Raider II,switch-axe,Jagras Raider I,N/A,6,630,0,N/A,True,Sleep,210.0,N/A,N/A,N/A,2,2,0,N/A,exhaust,180.0,N/A,N/A,N/A,N/A,N/A,Jagras Raider II,switch-axe,Upgrade,Monster Hardbone,4,Great Jagras Claw+,6.0,Jagras Hide+,6.0,Tzitzi-Ya-Ku Claw+,5.0,switch-axe,False,100,50,50,80,70,0,0
1626,703,Jagras Raider III,switch-axe,Jagras Raider II,N/A,6,665,0,N/A,True,Sleep,240.0,N/A,N/A,N/A,3,2,0,N/A,exhaust,210.0,N/A,N/A,N/A,N/A,N/A,Jagras Raider III,switch-axe,Upgrade,Vaal Hazak Talon,2,Great Jagras Claw+,8.0,Great Jagras Hide+,6.0,Novacrystal,1.0,switch-axe,False,110,120,40,50,80,0,0
1627,2679,Saber's Bite I,switch-axe,Jagras Raider III,N/A,9,805,0,N/A,True,Sleep,390.0,N/A,N/A,N/A,3,3,0,N/A,exhaust,240.0,N/A,N/A,N/A,N/A,N/A,Saber's Bite I,switch-axe,Upgrade,Great Jagras Shard,2,Great Jagras Hardclaw,1.0,Great Jagras Mane+,2.0,Jagras Shard,2.0,switch-axe,False,100,50,50,80,120,0,0
1628,2680,Saber's Bite II,switch-axe,Saber's Bite I,N/A,10,910,0,N/A,True,Sleep,420.0,N/A,N/A,N/A,3,3,0,N/A,exhaust,270.0,N/A,N/A,N/A,N/A,N/A,Saber's Bite II,switch-axe,Upgrade,Monster Slogbone,3,Great Jagras Hardclaw,3.0,Great Jagras Thickhide,3.0,Tough Claw,3.0,switch-axe,False,110,80,30,30,80,70,0
1629,2681,Amber Slash,switch-axe,Saber's Bite I,N/A,10,805,15,N/A,False,Ice,210.0,N/A,N/A,N/A,0,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Amber Slash,switch-axe,Upgrade,Barioth Hardclaw,3,Barioth Cortex,4.0,Cryo Sac,4.0,Frozen Bone,3.0,switch-axe,False,90,100,40,50,70,50,0
1630,2682,Amber Slash+,switch-axe,Amber Slash,N/A,10,840,20,N/A,False,Ice,300.0,N/A,N/A,N/A,0,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Amber Slash+,switch-axe,Upgrade,Obsidian Icetalon,2,Amber Hardfang,3.0,Barioth Greatspike,3.0,Large Wyvern Gem,1.0,switch-axe,False,110,30,30,110,40,80,0
1631,2683,Amber Hoarfrost,switch-axe,Amber Slash+,N/A,11,875,30,N/A,False,Ice,390.0,N/A,N/A,N/A,0,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Amber Hoarfrost,switch-axe,Upgrade,Velkhana Hardclaw,2,Barioth Hardclaw,4.0,Amber Hardfang,2.0,Large Elder Dragon Bone,5.0,switch-axe,False,110,30,30,110,40,80,0
1632,3230,Moonstone Hoarfrost,switch-axe,Amber Slash,N/A,11,945,15,N/A,False,Ice,480.0,N/A,N/A,N/A,0,0,0,N/A,power element,N/A,N/A,N/A,N/A,N/A,N/A,Moonstone Hoarfrost,switch-axe,Create,Frostfang Ticket,3,Silverwhite Frostfang,3.0,Bergcrusher Claw,2.0,Large Wyvern Gem,1.0,switch-axe,False,10,40,50,50,60,120,70
1633,3230,Moonstone Hoarfrost,switch-axe,Amber Slash,N/A,11,945,15,N/A,False,Ice,480.0,N/A,N/A,N/A,0,0,0,N/A,power element,N/A,N/A,N/A,N/A,N/A,N/A,Moonstone Hoarfrost,switch-axe,Upgrade,Frostfang Ticket,2,Silverwhite Frostfang,3.0,Bergcrusher Claw,1.0,Gracium,5.0,switch-axe,False,10,40,50,50,60,120,70
1634,704,Bazel Raider I,switch-axe,Jagras Raider I,N/A,6,665,-15,N/A,False,Blast,150.0,N/A,N/A,N/A,1,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Bazel Raider I,switch-axe,Upgrade,Bazelgeuse Talon,3,Bazelgeuse Scale+,5.0,Bazelgeuse Fuse,4.0,Firecell Stone,1.0,switch-axe,False,100,50,50,80,70,0,0
1635,705,Bazel Raider II,switch-axe,Bazel Raider I,N/A,7,700,-15,N/A,False,Blast,180.0,N/A,N/A,N/A,1,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Bazel Raider II,switch-axe,Upgrade,Teostra Powder,3,Bazelgeuse Wing,4.0,Bazelgeuse Talon,4.0,Bazelgeuse Gem,1.0,switch-axe,False,70,120,80,60,20,50,0
1636,2684,Bazelheart,switch-axe,Bazel Raider II,N/A,11,875,-15,N/A,False,Blast,270.0,N/A,N/A,N/A,2,1,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Bazelheart,switch-axe,Upgrade,Bazelgeuse Hardclaw,3,Bazelgeuse Shard,4.0,Distilled Blast Fluid,3.0,Meldspar Ore,5.0,switch-axe,False,170,30,30,60,50,10,50
1637,706,Rathalos Axe I,switch-axe,Jagras Axe II,N/A,4,455,10,N/A,False,Fire,120.0,N/A,N/A,N/A,0,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Rathalos Axe I,switch-axe,Upgrade,Rathalos Scale,1,Rathalos Webbing,2.0,Flame Sac,2.0,Rathalos Marrow,1.0,switch-axe,False,60,50,80,110,0,0,0
1638,707,Rathalos Axe II,switch-axe,Rathalos Axe I,N/A,5,490,10,N/A,False,Fire,120.0,N/A,N/A,N/A,1,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Rathalos Axe II,switch-axe,Upgrade,Rathalos Scale,6,Rathalos Tail,2.0,Rathalos Plate,1.0,Inferno Sac,3.0,switch-axe,False,100,50,80,100,20,0,0
1639,708,Rathbringer Axe I,switch-axe,Rathalos Axe II,N/A,6,560,15,N/A,False,Fire,150.0,N/A,N/A,N/A,1,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Rathbringer Axe I,switch-axe,Create,Rathalos Shard,2,Conflagrant Sac,3.0,Rathalos Scale+,6.0,Wyvern Gem,1.0,switch-axe,False,90,50,50,80,80,0,0
1640,708,Rathbringer Axe I,switch-axe,Rathalos Axe II,N/A,6,560,15,N/A,False,Fire,150.0,N/A,N/A,N/A,1,0,0,N/A,power,N/A,N/A,N/A,N/A,N/A,N/A,Rathbringer Axe I,switch-axe,Upgrade,Rathalos Scale+,6,Rathalos Carapace,4.0,Rathalos Wing,2.0,Rathalos Medulla,1.0,switch-axe,False,90,50,50,80,80,0,0
